recipe_no,device,environment,source,video_name,video_index,frame_no_in_video,step_no,generated_text,polished_text
0,mevo,2,3,video-0000,0,4568,11,#C C places the small pieces of craft paper on the cardboard,C is preparing the materials.
0,mevo,2,3,video-0000,0,4569,11,#C C fixes the plastic on the pieces of craft papers ,C is preparing the craft paper.
0,mevo,2,3,video-0000,0,4570,11,#C C places the craft paper on the decorative cloth,Craft paper is not mentioned in the objects on the table.
0,mevo,2,3,video-0000,0,4571,11,#C C places the craft on the cardboard,C is assembling the pinwheels.
0,mevo,2,3,video-0000,0,4572,11,#C C places the cardboard on the table,Cutting tortillas with knife.
0,mevo,2,3,video-0000,0,4573,11,#C C places the craft shapes on the craft papers,Making pinwheels with peanut butter and jelly and tortillas.
0,mevo,2,3,video-0000,0,4574,11,#C C places the letter tile on the second  piece of craft paper,C is arranging the craft pieces.
0,mevo,2,3,video-0000,0,4575,11,#C C joins the craft pieces,C assembling pinwheels
0,mevo,2,3,video-0000,0,4576,11,#C C puts the pieces of craft paper on the craft paper,Cutting tortillas into shapes
0,mevo,2,3,video-0000,0,4577,11,#C C puts the picker on the craft ,C is using the toothpick.
0,mevo,2,3,video-0000,0,4578,11,#C C shapes the craft paper on the craft board,Making pinwheel with tortilla
0,mevo,2,3,video-0000,0,4579,11,#C C shapes the craft paper,C is making pinwheels.
0,mevo,2,3,video-0000,0,4580,11,#O person X bends down,Cutting tortillas into squares.
0,mevo,2,3,video-0000,0,4581,11,#C C puts the brown paper in the brown paper,C is wrapping something in brown paper.
0,mevo,2,3,video-0000,0,4582,11,#C C places the triangular craft shapes on the cardboard,Cutting the tortillas into shapes
0,mevo,2,3,video-0000,0,4583,11,#C C puts the craft paper on the other craft paper,Cutting tortillas into pinwheel shapes.
0,mevo,2,3,video-0000,0,4584,11,#C C cuts a piece of craft paper,C is cutting paper.
0,mevo,2,3,video-0000,0,4585,11,#O The man A closes the smaller cardboard with both hands.,C is spreading peanut butter.
0,mevo,2,3,video-0000,0,4586,11,#C C cuts the craft paper,C is cutting tortillas.
0,mevo,2,3,video-0000,0,4587,11,#C C places the craft papers on the craft paper,Cutting the tortilas in circles.
0,mevo,2,3,video-0000,0,4588,11,#C C puts the piece of card on the circular shaped card,Assembling pinwheels with materials
0,mevo,2,3,video-0000,0,4589,11,#C C places the sticker on the craft board,C makes pinwheels with tortillas.
0,mevo,2,3,video-0000,0,4590,11,#C C cuts the letter tile with the scissors,C spreads peanut butter and jelly on the tortillas.
0,mevo,2,3,video-0000,0,4591,11,#C C puts the decorative ribbon on the cardboard,Making pinwheel with peanut butter and jelly and tortila.
0,mevo,2,3,video-0000,0,4592,11,#C C cuts the craft paper,Creating pinwheels
0,mevo,2,3,video-0000,0,4593,11,#C C fixes the craft paper on the craft paper,C spreads peanut butter on the tortilla.
0,mevo,2,3,video-0000,0,4594,11,#C C cuts a craft paper,Making pinwheels with tortillas
0,mevo,2,3,video-0000,0,4595,11,#C C fixes the paper on the decorative paper,C makes a peanut butter and jelly tortilla pinwheel.
0,mevo,2,3,video-0000,0,4596,11,#C C removes the paper on the craft paper,#C C spreads peanut butter on tortilla.
0,mevo,2,3,video-0000,0,4597,11,#C C places the paper on the cardboard,C is making pinwheels
0,mevo,2,3,video-0000,0,4598,11,#C C removes a sticker on the craft with his right hand.,C is peeling off a sticker.
0,mevo,2,3,video-0000,0,4599,11,#C C fixes the letters together,C prepares peanut butter and jelly tortilla pinwheels.
0,mevo,2,3,video-0000,0,4600,11,#C C  shapes the craft with the craft paper ,C spreads peanut butter on a tortilla
0,mevo,2,3,video-0000,0,4601,11,#C C places the paper on the craft ,C is assembling the pinwheel.
0,mevo,2,3,video-0000,0,4602,11,#C C places the piece of craft on the table with her left hand.,Arranging craft on table.
0,mevo,2,3,video-0000,0,4603,11,#C C arranges the card with both hands.,C is making pinwheels.
0,mevo,2,3,video-0000,0,4604,11,#C C places the white paper on the cardboard with his right hand.,C is preparing the work surface.
0,mevo,2,3,video-0000,0,4605,11,#C C places the letters on the cardboard,C is making pinwheels.
0,mevo,2,3,video-0000,0,4606,11,#C C inserts the paper on the craft paper,C is preparing the tortillas.
0,mevo,2,3,video-0000,0,4607,11,#C C places the tile on the craft paper,C is assembling the pinwheels.
0,mevo,2,3,video-0000,0,4608,11,#C C pins the card on the table,C is creating a pinwheel decoration.
0,mevo,2,3,video-0000,0,4609,11,#C C places the decor on the cardboard,#C C spreads peanut butter on tortilas.
0,mevo,2,3,video-0000,0,4610,11,#C C places the piece of paper on the table ,C is preparing to make pinwheels
0,mevo,2,3,video-0000,0,4611,11,#C C attaches the piece of paper to the brown paper,C is making a pinwheel.
0,mevo,2,3,video-0000,0,4612,11,#C C places the piece of paper on the paper,C spreads peanut butter on tortilla.
0,mevo,2,3,video-0000,0,4613,11,#C C separates the cut cardboard with both hands.,C is using the floss.
0,mevo,2,3,video-0000,0,4614,11,#C C ties the decor,with floss and toothpick.
0,mevo,2,3,video-0000,0,4615,11,#C C places the piece of cardboard on the table.,C is preparing the work surface.
0,mevo,2,3,video-0000,0,4616,11,#C C places the paper on the jenga,C makes peanut butter and jelly pinwheels by spreading peanut butter and jelly on a tortilla.
0,mevo,2,3,video-0000,0,4617,11,#C C tears the brown paper,Cutting board
0,mevo,2,3,video-0000,0,4618,11,#C C sticks the other cardboard on the table,C is arranging the materials.
0,mevo,2,3,video-0000,0,4619,11,#C C puts the card on the paper,C is making pinwheels.
0,mevo,2,3,video-0000,0,4620,11,#C C cuts a piece of cardboard,C prepares the tortilla
0,mevo,2,3,video-0000,0,4621,11,#C C attaches the letter tile on the craft paper,Making pinwheels with PB&J using tortillas
0,mevo,2,3,video-0000,0,4622,11,#C C holds the paper with both hands,C is holding the tortilla.
0,mevo,2,3,video-0000,0,4623,11,#C C folds the white glitter board with both hands,C is folding the white glitter board.
0,mevo,2,3,video-0000,0,4624,11,#C C places the letter tile on the cardboard,C is making pinwheels.
0,mevo,2,3,video-0000,0,4625,11,#C C fixes the letter on the piece of paper,C spreads peanut butter on a tortilla.
0,mevo,2,3,video-0000,0,4626,11,#C C sticks the paper on the cardboard,"Creating pinwheels with tortillas, C spreads peanut butter and jelly onto one side of the tortilla, folds it into a pinwheel shape, and secures it with a toothpick."
0,mevo,2,3,video-0000,0,4627,11,#C C places the sticker on the craft paper,C is spreading peanut butter on a tortilla.
0,mevo,2,3,video-0000,0,4628,11,#C C makes shapes on the decoration with the cutout ,C spreads peanut butter on tortilas.
0,mevo,2,3,video-0000,0,4629,11,#C C puts the pieces of paper together,C is making a pinwheel
0,mevo,2,3,video-0000,0,4630,11,#C C sticks the ribbon on the edge of the carton,C is making pinwheels.
0,mevo,2,3,video-0000,0,4631,11,#C C cuts the sticker,C is cutting the tortilla.
0,mevo,2,3,video-0000,0,4632,11,#C C puts the paper on the craft,C assembles the pinwheels.
0,mevo,2,3,video-0000,0,4633,11,#C C pulls the piece of paper,C is preparing to make pinwheels.
0,mevo,2,3,video-0000,0,4634,11,#C C folds the letter tile with both hands,C is folding a letter tile.
0,mevo,2,3,video-0000,0,4635,11,#C C separates the cut pieces of cardboard with the scissors,C is cutting the tortillas.
0,mevo,2,3,video-0000,0,4636,11,#C C  aligns the letters on the craft,C spreads peanut butter on tortilla
0,mevo,2,3,video-0000,0,4637,11,#C C sticks the sticker on the craft paper,C is crafting with paper
0,mevo,2,3,video-0000,0,4638,11,#C C puts the letter tile on the cardboard,C makes pinwheels using peanut butter and jelly.
0,mevo,2,3,video-0000,0,4639,11,#C C places the white paper on the colored cardboard,Making peanut butter and jelly pinwheels.
0,mevo,2,3,video-0000,0,4640,11,#C C places the letter tile on the cardboard,Making pinwheels with peanut butter and jelly and tortilla
0,mevo,2,3,video-0000,0,4641,11,#C C attaches the decor to the card,C is making Tortilla Pinwheels.
0,mevo,2,3,video-0000,0,4642,11,#C C places the paper on the card,Spreading PB&J on tortilla
0,mevo,2,3,video-0000,0,4643,11,#C C sticks the piece of card on the board,C is making a pinwheel.
0,mevo,2,3,video-0000,0,4644,11,#C C sticks the letter tile on the card with the tape,Making pinwheels with peanut butter and jelly is not related to sticking a letter tile or a sticker on a card or cardboard. Please provide information that is relevant to making pinwheels with the given objects.
0,mevo,2,3,video-0000,0,4645,11,#C C sticks a sticker on the cardboard,Labeling the cardboard with a sticker.
0,mevo,2,3,video-0000,0,4646,11,#C C attaches the craft paper to the craft paper,C is making pinwheels.
0,mevo,2,3,video-0000,0,4647,11,#C C fixes the card on the card,C is making pinwheels with peanut butter and jelly and tortilla.
0,mevo,2,3,video-0000,0,4648,11,#C C cuts the paper ,C is using the knife.
0,mevo,2,3,video-0000,0,4649,11,#C C cuts the piece of paper with the scissors,C spreads peanut butter on tortilas.
0,mevo,2,3,video-0000,0,4650,11,#C C places the piece of cardboard on the cardboard,Arranging pinwheel materials on towel.
0,mevo,2,3,video-0000,0,4651,11,#C C places the piece of cardboard on the cardboard,C is placing the tortilla on the cutting board.
0,mevo,2,3,video-0000,0,4652,11,#C C removes a sticker,C is peeling off a sticker.
0,mevo,2,3,video-0000,0,4653,11,#C C sticks the decoration on the cardboard,C is sticking the decoration.
0,mevo,2,3,video-0000,0,4654,11,#C C cuts the craft paper,Cutting the tortillas with a knife.
0,mevo,2,3,video-0000,0,4655,11,#C C folds the shape of the cardboard,Creating tortilla pinwheels
0,mevo,2,3,video-0000,0,4656,11,#C C places the piece of craft on the piece of cardboard,C is assembling the pinwheels.
0,mevo,2,3,video-0000,0,4657,11,#C C attaches the shape to the decorative ribbon,C assembles the pinwheels.
0,mevo,2,3,video-0000,0,4658,11,#C C shapes the paper with his hands,C spreads peanut butter on tortillas.
0,mevo,2,3,video-0000,0,4659,11,#C C places the cardboards on the table,C is preparing the surface for making pinwheels.
0,mevo,2,3,video-0000,0,4660,11,#C C places the paper on the blue colored cardboard on the table.,Cutting tortillas with knife.
0,mevo,2,3,video-0000,0,4661,11,#C C  aligns the paper ,C spreads peanut butter on tortilas.
0,mevo,2,3,video-0000,0,4662,11,#C C places the cardboard on the table,C is preparing the surface.
0,mevo,2,3,video-0000,0,4663,11,#C C puts the shapes of the cards together,C is making pinwheels.
0,mevo,2,3,video-0000,0,4664,11,#C C inserts a bead in the cardboard,C is using the toothpick to poke a hole in the tortilla.
0,mevo,2,3,video-0000,0,4665,11,#C C places the round shape cardboard on the circular shaped cardboard,Assembling pinwheel base.
0,mevo,2,3,video-0000,0,4666,11,#C C places the tile on the craft paper,Making tile art project.
0,mevo,2,3,video-0000,0,4667,11,#C C places the piece of cardboard on the wooden board,Arranging the pinwheel ingredients.
0,mevo,2,3,video-0000,0,4668,11,#C C arranges the shapes on the piece of cardboard,C is making pinwheels
0,mevo,2,3,video-0000,0,4669,11,#C C places the tile on the craft paper,C is making pinwheels with peanut butter and jelly and tortilla.
0,mevo,2,3,video-0000,0,4670,11,#C C puts the tile on the board,C is spreading peanut butter on a tortilla
0,mevo,2,3,video-0000,0,4671,11,#C C places the craft paper on the cardboard,Making pinwheels with tortillas
0,mevo,2,3,video-0000,0,4672,11,#C C places the letters on the carton,C is making pinwheels with peanut butter and jelly tortilla.
0,mevo,2,3,video-0000,0,4673,11,#C C places the craft on the cardboard,Making pinwheels with tortillas
0,mevo,2,3,video-0000,0,4674,11,#C C places the pin on the craft,C is assembling the pinwheels.
0,mevo,2,3,video-0000,0,4675,11,#C C places the shaped card on the craft board,Cutting tortillas into shapes
0,mevo,2,3,video-0000,0,4676,11,#C C puts the paper on the craft,Making pinwheels
0,mevo,2,3,video-0000,0,4677,11,#C C places the peg on the shaped piece of craft paper,Making pinwheels with peanut butter and jelly and tortillas
0,mevo,2,3,video-0000,0,4678,11,#C C places the cut piece of cardboard on the craft paper,C is preparing the base.
0,mevo,2,3,video-0000,0,4679,11,#C C puts the decor on the table,C makes pinwheel sandwiches.
0,mevo,2,3,video-0000,0,4680,11,#C C pins the small plastic on the molded pastry with the pin in his right hand.,C assembles the pinwheels.
0,mevo,2,3,video-0000,0,4681,11,#C C puts the pattern on the cardboard,C is placing the pattern on the cardboard.
0,mevo,2,3,video-0000,0,4682,11,#C C places the craft on the cardboard,Cutting the tortilla into shape.
0,mevo,2,3,video-0000,0,4683,11,#C C puts the letters together,C makes peanut butter and jelly pinwheels.
0,mevo,2,3,video-0000,0,4684,11,#C C places the paper on the craft ,C is making crafts with the paper
0,mevo,2,3,video-0000,0,4685,11,#C C places the paper on the cardboard,C is assembling pinwheels.
0,mevo,2,3,video-0000,0,4686,11,#C C places the decorative ribbon on the craft paper,C is decorating the crafts.
0,mevo,2,3,video-0000,0,4687,11,#C C puts the bead on the craft paper,C is assembling pinwheels.
0,mevo,2,3,video-0000,0,4688,11,#C C inserts the letter tile into the piece of cloth,C is creating a craft.
0,mevo,2,3,video-0000,0,4689,11,#C C puts the decor in the tile,C is spreading peanut butter on a tortilla.
0,mevo,2,3,video-0000,0,4690,11,#C C places the bead on the plastic flat board,"Creating a sentence based on the objects on the table, we can say:

""C spreads peanut butter on the tortilla.""

This describes what C is doing in less than 5 words."
0,mevo,2,3,video-0000,0,4691,11,#C C places the bead on the foam,C is making pinwheels with peanut butter and jelly and tortilla.
0,mevo,2,3,video-0000,0,4692,11,#C C inserts the ribbon through the thread,C is threading the ribbon.
0,mevo,2,3,video-0000,0,4693,11,#C C puts the tile spacer into the hole on the table,Arranging materials for tortilla prep.
0,mevo,2,3,video-0000,0,4694,11,#C C puts the blue button on the shaped marble,C prepares peanut butter and jelly pinwheels.
0,mevo,2,3,video-0000,0,4695,11,#C C places the pencil on the table,C is spreading peanut butter.
0,mevo,2,3,video-0000,0,4696,11,#C C places the tile on the craft,C makes a peanut butter and jelly pinwheel.
0,mevo,2,3,video-0000,0,4697,11,#C C places the bead on the craft,C is assembling the pinwheels.
0,mevo,2,3,video-0000,0,4698,11,#C C puts the tile on the craft,Making peanut butter and jelly pinwheels.
0,mevo,2,3,video-0000,0,4699,11,#C C puts the letter tile on the craft,C is crafting a pinwheel
0,mevo,2,3,video-0000,0,4700,11,#C C picks up a decorative ribbon,Decorating with a ribbon.
0,mevo,2,3,video-0000,0,4701,11,#C C sticks the tile on the craft,C is making crafts.
0,mevo,2,3,video-0000,0,4702,11,#C C picks up the tile backer with his left hand,#C C spreads peanut butter on the tortilla.
0,mevo,2,3,video-0000,0,4703,11,#C C puts the tile on the cardboard,C making pinwheels.
0,mevo,2,3,video-0000,0,4704,11,#C C places the tile on the craft,C is making pinwheels.
0,mevo,2,3,video-0000,0,4705,11,#C C places the tile on the table,C is making pinwheels.
0,mevo,2,3,video-0000,0,4706,11,#C C places the pick-up needle on the table,C is setting up the pick-up needle.
0,mevo,2,3,video-0000,0,4707,11,#C C places the tile on the table,Arranging objects on the table.
0,mevo,2,3,video-0000,0,4708,11,#C C places the tile on the table,C spreads peanut butter on a tortilla
0,mevo,2,3,video-0000,0,4709,11,#C C places the figure on the table,Making pinwheels
0,mevo,2,3,video-0000,0,4710,11,#C C places the tile on the craft,Making pinwheels.
0,mevo,2,3,video-0000,0,4711,11,#C C places the small red pattern on the transparent paper with his left hand.,Making a decoration for pinwheels.
0,mevo,2,3,video-0000,0,4712,11,#C C places the ribbon on the table,Making pinwheels with PB&J
0,mevo,2,3,video-0000,0,4713,11,#C C places the other blue thread on the cardboard,C is cutting tortillas into circles for pinwheels.
0,mevo,2,3,video-0000,0,4714,11,#C C puts the thread on the craft on the table,C is preparing to make pinwheels
0,mevo,2,3,video-0000,0,4715,11,#C C places the ribbon on the table,C is not performing any action with the objects on the table.
0,mevo,2,3,video-0000,0,4716,11,#C C places the beads on the table,C is making pinwheels.
0,mevo,2,3,video-0000,0,4717,11,#C C sticks the bead on the table,C is not doing anything with the objects on the table.
0,mevo,2,3,video-0000,0,4718,11,#C C arranges the beads on the craft with the knot.,C is making a craft.
0,mevo,2,3,video-0000,0,4719,11,#C C places the peg in his right hand on the table.,C is setting down the peg.
0,mevo,2,3,video-0000,0,4720,11,#C C places the beads on the table,Creating a peanut butter and jelly pinwheel.
0,mevo,2,3,video-0000,0,4721,11,#C C fixes the peg on the craft ,C is assembling the pinwheels
0,mevo,2,3,video-0000,0,4722,11,#C C holds the beads,C is making pinwheels
0,mevo,2,3,video-0000,0,4723,11,#C C places the bead on the table,Making pinwheels with peanut butter and jelly and tortilla
0,mevo,2,3,video-0000,0,4724,11,#C C places the magnets on the table,C is making pinwheels
0,mevo,2,3,video-0000,0,4725,11,#C C moves the pickle on the table,C is moving the pickle.
0,mevo,2,3,video-0000,0,4726,11,#C C places the ribbon on the table,C makes pinwheels with peanut butter and jelly and tortilas.
0,mevo,2,3,video-0000,0,4727,11,#C C inserts the bead in the needle on the table ,C is sewing the bead.
0,mevo,2,3,video-0000,0,4728,11,#C C pins the ribbon on the table,C spreads peanut butter and jelly on the tortillas.
0,mevo,2,3,video-0000,0,4729,11,#C C puts the string on the table,Cutting tortillas with floss.
0,mevo,2,3,video-0000,0,4730,11,#C C places the bead on the craft paper,C is making a craft
0,mevo,2,3,video-0000,0,4731,11,#C C picks up the beads,C spreads peanut butter on tortilla
0,mevo,2,3,video-0000,0,4732,11,#C C picks up the petri dishes from the table,C is making pinwheels.
0,mevo,2,3,video-0000,0,4733,11,#C C puts the letter tile in the shape on the table with his left hand.,C is arranging the tortillas
0,mevo,2,3,video-0000,0,4734,11,#C C places the tile on the table,C makes pinwheels with peanut butter and jelly on tortilas.
0,mevo,2,3,video-0000,0,4735,11,#C C picks up the markers from the table,C makes peanut butter and jelly pinwheels.
0,mevo,2,3,video-0000,0,4736,11,#C C places the tile cap on the decorative ribbon ,C is making a craft.
0,mevo,2,3,video-0000,0,4737,11,#C C places the bead on the cardboard,Making pinwheels using the tortilas
0,mevo,2,3,video-0000,0,4738,11,#C C puts the paper on the decorative ribbon,C is assembling the pinwheels.
0,mevo,2,3,video-0000,0,4739,11,#C C puts the tweezer in her right hand on the board.,C assembles the pinwheels.
0,mevo,2,3,video-0000,0,4740,11,#C C puts the board on the table,C assembles the pinwheels
0,mevo,2,3,video-0000,0,4741,11,#C C places the ribbon on the paper on the cardboard,C is making decorations.
0,mevo,2,3,video-0000,0,4742,11,#C C places the letter tile in the plastic ball,Creating a peanut butter and jelly tortilla wrap
0,mevo,2,3,video-0000,0,4743,11,#C C places the masking tape on the craft,C is taping the craft
0,mevo,2,3,video-0000,0,4744,11,#C C pins the craft paper on the craft material ,C is making pinwheels.
0,mevo,2,3,video-0000,0,4745,11,#C C places the buttons on the craft board,Making pinwheels with peanut butter and jelly and tortillas
0,mevo,2,3,video-0000,0,4746,11,#C C places the piece of craft on the craft mat,C is assembling the pinwheels.
0,mevo,2,3,video-0000,0,4747,11,#C C places the hole on the colored craft on the table.,C is assembling the pinwheel.
0,mevo,2,3,video-0000,0,4748,11,#C C puts the peg on the craft,"Making pinwheels with peanut butter and jelly and tortillas, C spreads peanut butter on a tortilla, adds jelly, and rolls it up."
0,mevo,2,3,video-0000,0,4749,11,#C C picks up the white letter tiles from the table with her left hand.,Arranging the letter tiles.
0,mevo,2,3,video-0000,0,4750,11,#C C puts the tile in the smaller piece of cloth.,C is wrapping the tile.
0,mevo,2,3,video-0000,0,4751,11,#C C picks up a peg from the table,C makes peanut butter and jelly pinwheels
0,mevo,2,3,video-0000,0,4752,11,#C C places the letter tile on the table ,C is not doing anything with the objects on the table
0,mevo,2,3,video-0000,0,4753,11,#C C puts the piece of cardboard on the table,C prepares the surface for making pinwheels.
0,mevo,2,3,video-0000,0,4754,11,#C C places the tile on the table,Assembling the pinwheels.
0,mevo,2,3,video-0000,0,4755,11,#C C removes the edges of the craft paper ,C is cutting the tortilla.
0,mevo,2,3,video-0000,0,4756,11,#C C places the paper on the cardboard,Cutting tortillas into shapes
0,mevo,2,3,video-0000,0,4757,11,#C C places the letter tile on the cardboard,C spreads peanut butter on tortila.
0,mevo,2,3,video-0000,0,4758,11,#C C puts the marker on the colored paper,C makes pinwheels with tortillas
0,mevo,2,3,video-0000,0,4759,11,#C C fixes the letter tiles in the ribbon,Making pinwheels
0,mevo,2,3,video-0000,0,4760,11,#C C puts the cut paper in the pieces of craft,"C assembling pinwheels with tortilla, peanut butter, and jelly"
0,mevo,2,3,video-0000,0,4761,11,#C C fixes the craft papers together,# C Making peanut butter and jelly pinwheels.
0,mevo,2,3,video-0000,0,4762,11,#C C inserts the letter Y in the cardboard,C is making a sandwich.
0,mevo,2,3,video-0000,0,4763,11,#C C arranges the letter tile on the first rectangular blue fabric with both hands,Arranging letter tile on fabric.
0,mevo,2,3,video-0000,0,4764,11,#C C places the decorative ribbon on the piece of craft paper,C is decorating the pinwheels.
0,mevo,2,3,video-0000,0,4765,11,#C C picks up the cardboard,C spreads peanut butter on tortilas.
0,mevo,2,3,video-0000,0,4766,11,#C C places the molded pieces of blue colored paper on the cardboard.,Making pinwheels with paper and cardboard.
0,mevo,2,3,video-0000,0,4767,11,#C C places the card on the cardboard,Cutting the tortillas into circles
0,mevo,2,3,video-0000,0,4768,11,#C C aligns the blue paper,#C is spreading peanut butter on the tortillas.
0,mevo,2,3,video-0000,0,4769,11,#C C holds the cut piece of craft paper on the table,C is preparing to make pinwheels.
0,mevo,2,3,video-0000,0,4770,11,#C C places the piece of craft paper on the cardboard,Cutting the tortillas into circles
0,mevo,2,3,video-0000,0,4771,11,#C C arranges the craft papers on the cardboard,C is making pinwheels.
0,mevo,2,3,video-0000,0,4772,11,#C C separates the cut piece of paper,C is using floss to cut the tortilla
0,mevo,2,3,video-0000,0,4773,11,#C C puts the art paper on the craft paper,C is putting the art paper on the craft paper.
0,mevo,2,3,video-0000,0,4774,11,#C C puts the craft paper on the craft paper,C prepares the pinwheel ingredients.
0,mevo,2,3,video-0000,0,4775,11,#C C removes the craft paper on the cardboards,C is removing craft paper.
0,mevo,2,3,video-0000,0,4776,11,#C C puts the craft paper on the craft paper,C assembling the pinwheels.
0,mevo,2,3,video-0000,0,4777,11,#C C places the paper on the craft papers,C is assembling the pinwheels.
0,mevo,2,3,video-0000,0,4778,11,#C C places the craft paper on the craft paper.,C is preparing the work surface.
0,mevo,2,3,video-0000,0,4779,11,#C C puts the craft paper on the cardboard.,Constructing a pinwheel base.
0,mevo,2,3,video-0000,0,4780,11,#C C places the art on the cutting mat,C is preparing to make the pinwheels.
0,mevo,2,3,video-0000,0,4781,11,#C C separates the pieces of craft papers.,C is making pinwheels.
0,mevo,2,3,video-0000,0,4782,11,#C C places the cardboard on the table.,Preparing to make pinwheels.
0,mevo,2,3,video-0000,0,4783,11,#C C places the cardboards on the table,Cutting tortillas with a knife
0,mevo,2,3,video-0000,0,4784,11,#C C separates the craft papers,Cutting and spreading filling
0,mevo,2,3,video-0000,0,4785,11,#C C shapes the craft paper,C assembles the pinwheels.
0,mevo,2,3,video-0000,0,4786,11,#C C places the paper on the craft paper ,Cutting and spreading filling on tortillas.
0,mevo,2,3,video-0000,0,4787,11,#C C shapes the cardboards,C is making pinwheels.
0,mevo,2,3,video-0000,0,4788,11,#C C separates the pieces of craft paper ,C is preparing the tortillas.
0,mevo,2,3,video-0000,0,4789,11,#C C shapes the paper with the paper on the table,C assembles the pinwheels.
0,mevo,2,3,video-0000,0,4790,11,#C C places the craft paper on the craft papers,C is making pinwheels.
0,mevo,2,3,video-0000,0,4791,11,#C C folds the craft paper,C is making the pinwheels.
0,mevo,2,3,video-0000,0,4792,11,#C C attaches the craft paper,C is making peanut butter and jelly pinwheels
0,mevo,2,3,video-0000,0,4793,11,#C C places the crafts on the table,C is making pinwheels.
0,mevo,2,3,video-0000,0,4794,11,#C C inserts a craft paper on the craft paper,C is making a craft project.
0,mevo,2,3,video-0000,0,4795,11,#C C places the cut out part of the card on the table.,C arranges the tortilas on the table.
0,mevo,2,3,video-0000,0,4796,11,#C C fixes the paper on the table.,C is preparing the workspace.
0,mevo,2,3,video-0000,0,4797,11,#C C places the craft papers on the table,C is preparing the pinwheel materials.
0,mevo,2,3,video-0000,0,4798,11,#C C places the shaped cardboard on the table,C is assembling the pinwheels.
0,mevo,2,3,video-0000,0,4799,11,#C C puts the craft paper on the table,Cutting tortillas into pinwheel shapes
0,mevo,2,3,video-0000,0,4800,11,#C C puts the piece of craft paper on the craft paper,C is placing the towel on the table.
0,mevo,2,3,video-0000,0,4801,11,#C C places the markers on the cardboard,Creating a peanut butter and jelly pinwheel
0,mevo,2,3,video-0000,0,4802,11,#C C puts the card on the cardboard,C is spreading peanut butter on tortillas.
0,mevo,2,3,video-0000,0,4803,11,#C C places the cut piece of cloth on the craft paper,Making a pinwheel with cloth.
0,mevo,2,3,video-0000,0,4804,11,#C C fixes the craft paper on the craft paper,C is assembling a pinwheel.
0,mevo,2,3,video-0000,0,4805,11,#C C pours the pieces of craft paper on the craft paper,Making pinwheels with peanut butter and jelly and tortilla
0,mevo,2,3,video-0000,0,4806,11,#C C puts the pieces of paper together.,C assembles the ingredients.
0,mevo,2,3,video-0000,0,4807,11,#C C pins the paper on the craft,C is making pinwheels with the peanut butter and jelly tortilla.
0,mevo,2,3,video-0000,0,4808,11,#C C places the piece of craft paper on the table,"Cut tortillas, spread peanut butter, spread jelly, roll and cut pinwheels"
0,mevo,2,3,video-0000,0,4809,11,#C C places the craft on the other side of the craft paper,C is spreading peanut butter on a tortilla.
0,mevo,2,3,video-0000,0,4810,11,#C C places the craft papers on the table,Making pinwheels with C.
0,mevo,2,3,video-0000,0,4811,11,#C C places the letters on the cardboard ,C is assembling the pinwheels.
0,mevo,2,3,video-0000,0,4812,11,#C C  aligns the card on the table,C is aligning the card on the table.
0,mevo,2,3,video-0000,0,4813,11,#C C puts the cut part of the card on the other cards,C assembles the pinwheels.
0,mevo,2,3,video-0000,0,4814,11,#C C places the black color and blue color glitter paper on the table.,Organizing craft supplies for pinwheels.
0,mevo,2,3,video-0000,0,4815,11,#C C puts the sticker on the craft paper,C is applying the sticker.
0,mevo,2,3,video-0000,0,4816,11,#C C puts the piece of craft paper on the craft paper,C is placing craft paper on the table.
0,mevo,2,3,video-0000,0,4817,11,#C C puts a piece of craft paper in the decor,C is preparing the decoration.
0,mevo,2,3,video-0000,0,4818,11,#C C places the decoration on the cardboard,C making peanut butter and jelly pinwheels
0,mevo,2,3,video-0000,0,4819,11,#C C places the decorations on the paper,C is making pinwheels.
0,mevo,2,3,video-0000,0,4820,11,#C C places the cardboards on the table ,Preparing tortillas for pinwheels
0,mevo,2,3,video-0000,0,4821,11,#C C places the cardboards on the table,C is preparing the tortillas.
0,mevo,2,3,video-0000,0,4822,11,#C C puts the decoration on the table.,C arranges the decorations.
0,mevo,2,3,video-0000,0,4823,11,#C C sticks the decor on the craft paper,C makes pinwheels with tortillas.
0,mevo,2,3,video-0000,0,4824,11,#C C places the craft on the table,Arranging the pinwheels
0,mevo,2,3,video-0000,0,4825,11,#C C puts the puzzle on the table,Making peanut butter and jelly pinwheels
0,mevo,2,3,video-0000,0,4826,11,#C C puts the pieces of craft papers together,C assembling pinwheel ingredients.
0,mevo,2,3,video-0000,0,4827,11,#C C places the pieces of craft on the table,Arranging the table decorations.
0,mevo,2,3,video-0000,0,4828,11,#C C takes the decor,C is making a peanut butter and jelly pinwheel with tortilla.
0,mevo,2,3,video-0000,0,4829,11,#C C picks up the piece of craft paper,C is cutting tortillas into circles.
0,mevo,2,3,video-0000,0,4830,11,#C C separates the petals,C is making pinwheels.
0,mevo,2,3,video-0000,0,4831,11,#C C fixes the piece of craft paper on the craft paper,Making pinwheels
0,mevo,2,3,video-0000,0,4832,11,#C C places the piece of craft on the table ,C is getting ready to make the pinwheels
0,mevo,2,3,video-0000,0,4833,11,#C C inserts the bead into the craft paper,C spreads peanut butter on the tortilla
0,mevo,2,3,video-0000,0,4834,11,#C C places the decorative ribbon on the table,C makes pinwheels.
